x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,event
-2.0,0.0,0.0,-9.5,-1.5,2.9,2.4,0.8,0.0,0.2,1.0
-0.3,-0.0,-1.1,5.5,-5.5,-6.7,6.4,0.3,0.0,3.7,0.0
-0.4,-0.0,4.1,-8.5,1.7,-7.0,6.9,0.1,0.0,0.5,1.0
0.5,-0.2,5.4,-8.3,11.0,0.2,1.5,0.9,0.0,0.0,0.0
0.4,-0.2,13.3,-10.0,9.0,3.1,0.1,0.3,0.0,0.1,1.0
-0.8,-0.0,-0.2,6.5,-9.2,4.9,1.0,0.2,0.0,9.2,1.0
1.5,4.8,30.8,-6.3,4.3,-3.4,3.9,0.4,0.9,0.0,1.0
-0.5,0.7,-0.6,-5.7,7.8,7.7,14.6,2.3,0.2,0.1,1.0
-1.1,0.0,0.6,-6.0,1.2,5.3,1.7,0.6,0.1,0.2,1.0
-0.4,-0.6,0.3,-7.1,6.1,4.4,1.4,5.2,0.0,0.0,1.0
0.0,0.1,6.0,-6.6,1.0,6.8,2.4,3.8,0.1,0.0,1.0
-1.1,0.0,0.0,-3.9,6.3,-4.1,4.0,1.0,0.1,0.1,1.0
-2.8,0.9,-0.1,-1.8,4.2,3.8,2.9,0.9,0.2,0.2,1.0
0.3,1.1,10.3,-8.9,1.7,5.0,2.7,2.2,0.3,0.0,1.0
-0.3,-1.2,0.0,-8.8,8.4,2.3,1.0,0.6,0.0,0.1,1.0
-3.7,-0.0,-0.4,-4.2,7.2,8.9,2.7,1.2,0.0,0.1,1.0
-0.8,1.5,-0.0,-2.2,6.0,-9.1,1.0,1.6,0.3,0.1,1.0
-12.3,-0.0,-0.7,-0.6,2.9,-5.7,4.8,2.1,0.0,0.1,1.0
-1.1,1.9,-0.1,-4.5,4.5,-7.4,1.8,0.8,0.4,0.2,1.0
-0.6,-0.2,2.0,-8.5,3.2,-5.2,5.4,0.2,0.0,0.4,1.0
0.5,-0.0,1.1,-11.2,8.7,3.6,1.0,11.3,0.0,0.0,1.0
0.0,2.4,2.3,-8.7,1.2,1.9,1.4,1.0,0.5,0.1,1.0
0.0,0.0,0.9,-8.8,8.8,7.8,1.5,0.6,0.0,0.1,1.0
-0.2,-0.0,-0.0,-6.3,-8.7,-5.5,4.9,0.2,0.0,6.9,0.0
-1.7,0.0,0.0,-4.8,6.7,-5.0,1.3,0.2,0.1,0.6,1.0
-2.9,3.0,-0.0,-1.9,-1.2,2.1,3.6,0.2,0.6,0.7,1.0
-2.4,6.3,0.6,-3.1,-6.2,-6.1,4.4,0.1,1.2,1.2,1.0
-0.2,2.1,-0.1,-8.0,2.7,0.9,0.9,6.7,0.4,0.0,1.0
-0.0,13.4,4.0,-5.5,-5.2,0.2,1.9,0.8,3.3,0.1,1.0
-0.8,0.0,1.2,-2.9,6.5,-2.7,0.5,0.2,0.0,0.2,1.0
2.5,4.6,6.2,-5.5,9.0,4.6,4.7,2.8,0.9,0.0,1.0
-0.8,0.5,-0.4,-7.0,6.3,-5.7,1.4,3.1,0.2,0.1,1.0
-5.1,0.1,3.4,2.3,-1.1,2.4,1.6,0.0,0.1,2.7,1.0
0.1,5.9,6.7,-3.8,3.2,6.6,0.8,1.2,1.2,0.0,1.0
0.0,6.5,0.0,-7.0,4.1,-0.2,1.7,3.3,1.3,0.0,1.0
-0.1,-0.2,-0.0,-9.0,8.9,-3.2,4.7,1.4,0.0,0.1,1.0
-8.9,-2.1,0.1,-6.9,2.7,-8.2,3.2,0.0,0.0,2.3,1.0
-2.4,-0.0,0.5,-4.6,5.2,8.1,2.9,0.1,0.0,0.6,1.0
-0.0,0.4,0.4,-6.6,8.3,-4.7,4.4,0.4,0.2,0.1,1.0
-0.0,2.2,1.8,-6.7,3.1,-7.0,3.4,1.1,0.5,0.1,1.0
0.2,0.0,4.7,-7.1,8.8,7.0,3.9,1.4,0.0,0.0,1.0
0.0,-0.9,0.1,-6.1,5.8,-5.2,6.5,0.2,0.0,1.1,0.0
0.0,1.0,1.4,-5.7,6.5,-0.0,14.6,0.9,0.3,0.1,1.0
-4.6,0.0,-1.8,-4.6,9.0,8.6,5.8,0.3,0.1,0.5,1.0
-37.7,-0.4,-5.2,-3.6,-0.2,-1.7,2.8,0.2,0.0,2.2,1.0
1.1,0.3,2.1,-9.9,8.7,-8.5,2.0,3.2,0.1,0.0,1.0
0.1,0.2,0.4,-9.3,8.5,-6.9,3.6,1.9,0.1,0.0,1.0
0.0,0.0,3.4,-8.7,6.4,-6.0,0.8,1.5,0.0,0.0,1.0
0.3,2.5,1.2,-6.6,8.3,2.8,3.5,3.1,0.5,0.0,0.0
-0.2,0.0,4.9,-9.6,-3.5,-6.6,2.5,0.2,0.1,0.4,1.0
0.0,0.0,0.7,-11.6,5.0,-8.2,1.5,1.1,0.0,0.1,0.0
0.0,0.8,3.8,-6.5,5.3,3.2,1.1,0.9,0.2,0.1,1.0
-0.4,-0.0,0.1,-9.2,5.6,-5.8,5.4,0.7,0.0,0.1,1.0
-2.6,10.8,-0.6,-2.0,-0.0,-0.1,4.1,0.9,2.5,0.3,1.0
-5.3,0.0,0.3,-0.3,4.4,5.7,6.4,0.0,0.1,1.4,1.0
0.0,0.2,1.5,-7.2,8.8,2.2,1.8,0.5,0.1,0.1,1.0
-5.3,2.7,0.0,3.2,0.1,-6.6,13.2,0.3,0.5,0.3,1.0
-4.5,0.2,-0.0,-1.8,0.7,-6.5,8.5,1.2,0.1,0.1,1.0
-1.5,3.0,0.0,-5.3,-5.8,-2.5,12.9,1.3,0.6,0.2,1.0
-0.4,-0.0,2.0,-8.4,0.4,-2.3,1.7,0.6,0.0,0.1,1.0
0.0,-0.1,11.3,-9.6,5.7,-4.8,3.8,0.2,0.0,0.2,1.0
-29.3,-4.5,-2.6,-4.7,6.8,-7.6,1.2,0.1,0.0,2.0,0.0
2.4,5.1,10.7,-10.2,5.6,3.2,1.6,0.6,1.0,0.1,1.0
-0.4,0.4,3.0,-5.9,-1.8,0.9,5.2,0.2,0.2,0.4,1.0
-0.0,0.0,0.7,-8.1,8.1,-5.4,2.1,0.2,0.0,0.2,1.0
-0.3,0.6,-0.0,-0.2,8.2,2.3,2.3,8.0,0.2,0.0,1.0
-0.0,1.4,3.7,-2.3,5.6,-2.6,2.0,1.1,0.3,0.0,0.0
-7.4,12.1,1.5,3.1,-9.3,-0.3,1.8,0.0,2.9,2.9,1.0
-18.5,-0.3,-0.1,-2.8,-3.7,-8.6,5.1,0.9,0.0,0.3,1.0
7.7,4.1,21.1,-9.4,8.2,-4.7,7.6,1.1,0.8,0.0,1.0
-0.0,-1.6,-0.1,1.7,-4.3,8.2,2.2,0.4,0.0,2.4,0.0
1.8,0.0,11.2,-11.2,9.6,3.4,1.3,0.4,0.0,0.1,1.0
0.0,2.3,11.0,-2.5,5.8,5.1,2.6,0.2,0.5,0.1,1.0
-0.4,-0.1,0.6,-8.6,4.8,1.2,6.7,0.6,0.0,0.1,0.0
2.6,29.9,3.3,-7.6,4.1,1.2,0.6,3.7,12.9,0.0,1.0
-5.9,0.0,-0.0,-4.4,-4.9,7.2,6.2,3.0,0.1,0.1,1.0
-0.8,-1.4,0.0,-9.9,8.0,-6.4,5.8,0.2,0.0,0.4,1.0
-11.9,1.1,-0.1,-3.1,-4.9,-3.2,0.6,0.2,0.3,1.2,1.0
-15.9,1.4,-0.2,4.0,-4.5,-0.4,1.8,0.5,0.3,0.4,1.0
0.0,0.9,14.9,-7.1,-3.8,-0.2,0.7,0.8,0.2,0.1,1.0
0.1,-0.0,0.4,-10.1,9.7,8.1,18.1,1.9,0.0,0.0,0.0
-0.0,0.0,0.6,-8.0,6.8,-1.5,1.7,0.9,0.1,0.1,1.0
0.2,7.9,19.5,-5.9,-2.0,4.2,6.0,0.5,1.6,0.1,1.0
0.3,0.7,0.0,-10.4,8.6,-6.3,0.6,3.9,0.2,0.0,1.0
-0.0,1.4,2.6,-7.1,1.8,6.0,0.7,0.4,0.3,0.1,1.0
-0.1,1.0,0.0,-2.3,8.7,1.7,6.3,0.5,0.3,0.1,1.0
-0.0,14.4,5.9,-4.1,-5.1,3.0,1.2,0.4,3.7,0.2,1.0
-11.8,0.4,0.9,3.8,-7.9,-4.5,0.6,0.7,0.2,0.2,1.0
0.2,7.4,-0.0,-11.1,6.1,-7.3,1.8,2.6,1.5,0.1,1.0
0.5,10.4,0.0,-7.6,7.8,1.8,3.1,5.6,2.3,0.0,1.0
0.0,0.0,0.9,-8.6,9.4,-5.4,0.3,0.3,0.0,0.1,1.0
-1.8,-1.0,0.4,-7.5,4.7,1.7,4.4,0.6,0.0,0.2,1.0
0.0,0.5,0.1,-8.3,8.2,1.9,0.7,12.2,0.2,0.0,1.0
-1.1,-0.0,2.7,-5.5,-2.1,4.8,2.8,0.5,0.0,0.2,1.0
-0.3,0.1,1.0,-8.6,0.1,-4.3,1.1,0.4,0.1,0.2,1.0
0.0,0.1,0.0,-7.5,8.6,10.2,0.6,6.7,0.1,0.0,1.0
4.0,1.0,19.1,-8.1,8.5,3.5,2.7,0.8,0.3,0.0,1.0
-0.7,0.0,0.0,-6.6,5.1,-5.1,1.6,0.5,0.1,0.2,1.0
-4.8,-0.2,-0.0,13.6,3.1,2.8,1.1,2.9,0.0,0.1,0.0
0.2,-0.2,7.6,-9.6,8.6,4.6,4.0,1.4,0.0,0.0,1.0
-0.3,3.1,-0.0,-4.9,4.2,-1.5,0.7,6.1,0.6,0.0,1.0
-0.0,0.0,13.9,-3.8,1.9,4.6,6.7,0.5,0.1,0.1,1.0
0.0,0.3,0.5,-9.4,7.0,6.5,0.8,2.0,0.1,0.0,1.0
0.0,6.4,0.0,-2.6,7.1,-6.4,1.9,4.4,1.3,0.0,1.0
0.0,10.5,6.7,-4.8,-1.9,-2.5,1.1,0.5,2.4,0.1,1.0
16.5,31.8,30.6,-9.6,3.5,-0.5,2.6,6.6,14.5,0.0,1.0
-8.5,1.5,-0.0,3.5,-2.5,5.4,1.4,0.3,0.3,0.5,1.0
-0.1,10.6,0.0,-8.3,-2.9,2.5,1.2,0.4,2.4,0.4,1.0
-0.1,-0.9,-0.1,-7.7,11.3,4.2,4.3,2.7,0.0,0.0,1.0
-0.3,-0.0,8.8,-7.6,-2.8,0.3,3.6,0.3,0.0,0.2,1.0
0.0,-0.1,-6.7,-0.7,-8.7,-3.0,3.2,0.9,0.0,8.5,0.0
1.1,0.1,4.3,-8.8,9.5,-1.6,0.7,1.3,0.1,0.0,1.0
-0.0,0.6,1.1,-9.2,0.9,-2.2,0.9,2.0,0.2,0.0,1.0
-6.1,0.0,-0.1,-4.3,3.3,6.3,0.6,0.3,0.1,0.5,1.0
0.0,2.6,0.5,-5.0,7.3,-5.4,0.8,1.2,0.5,0.0,1.0
-0.1,0.0,-0.0,-5.3,10.5,-3.2,2.3,1.9,0.1,0.0,1.0
-0.2,0.0,-0.1,-9.8,7.5,1.0,6.2,1.1,0.0,0.1,1.0
-0.4,0.2,0.9,-6.4,2.4,2.7,1.9,0.2,0.1,0.4,1.0
0.1,-0.0,0.2,-9.4,10.6,6.3,1.1,3.0,0.0,0.0,1.0
-2.2,0.4,0.0,1.1,5.2,4.1,1.4,0.6,0.2,0.1,1.0
-1.5,0.0,-0.5,-6.1,7.5,-3.5,1.0,1.1,0.1,0.1,1.0
-0.5,-0.0,-0.2,5.0,-11.1,-2.1,0.6,0.4,0.0,7.4,0.0
-0.3,-0.8,-0.0,5.8,-7.3,-2.7,1.1,0.8,0.0,1.4,0.0
-4.9,3.5,0.1,-0.8,-3.8,-0.9,2.4,0.1,0.7,1.3,1.0
-0.6,1.7,1.4,-3.3,-1.5,1.9,0.4,0.4,0.4,0.2,1.0
-5.1,6.1,-0.0,6.7,-0.6,5.6,1.7,1.0,1.2,0.2,1.0
0.0,-1.3,-0.2,3.8,-3.8,8.8,1.3,0.4,0.0,2.9,1.0
-2.6,0.0,-0.4,-7.4,5.2,1.5,9.1,1.9,0.1,0.1,1.0
-10.7,-0.1,0.0,-1.5,1.9,-4.9,0.9,0.2,0.0,0.6,0.0
0.0,2.7,4.4,-6.4,2.9,4.5,3.6,3.2,0.5,0.0,1.0
-0.1,-0.2,-0.0,3.5,-5.7,4.4,6.0,0.3,0.0,3.1,0.0
-2.0,-1.1,1.2,4.5,5.0,0.1,7.2,0.3,0.0,0.2,0.0
0.0,-0.0,5.6,-7.0,7.8,1.3,0.6,0.4,0.0,0.1,1.0
-0.2,0.1,2.3,-7.2,-0.3,-2.2,2.4,0.3,0.1,0.3,1.0
-9.4,-2.2,-5.5,-7.5,9.7,6.1,0.6,0.4,0.0,0.5,1.0
-0.2,-0.4,-0.8,6.3,-9.7,-4.2,12.8,3.6,0.0,1.0,0.0
-0.9,-0.8,1.0,-1.7,-4.3,4.7,1.6,0.1,0.0,2.1,0.0
0.3,0.7,1.2,-11.9,5.8,5.4,2.3,1.3,0.2,0.1,1.0
-0.0,3.4,2.3,-6.5,-2.3,-4.2,1.7,2.2,0.7,0.0,1.0
-0.3,-1.0,0.0,4.9,3.3,-2.7,2.2,0.5,0.0,0.5,0.0
-0.0,1.5,6.9,-6.8,4.2,-3.4,1.9,0.1,0.3,0.4,0.0
-0.7,0.1,-0.2,-6.1,7.4,5.3,7.6,1.6,0.1,0.1,1.0
-0.0,-2.3,0.0,-4.7,-1.0,4.4,1.5,0.3,0.0,1.8,0.0
-1.7,0.0,-2.0,-5.8,10.2,0.5,0.8,0.8,0.1,0.2,1.0
-0.2,2.4,2.6,0.8,3.1,-0.2,2.2,0.2,0.5,0.2,1.0
-2.8,0.3,2.2,-1.3,-4.5,-0.0,0.1,0.2,0.1,0.5,1.0
4.8,20.6,7.4,-5.8,7.2,7.0,5.4,6.8,6.6,0.0,1.0
-7.5,0.4,0.0,-2.7,-4.1,-7.0,7.4,0.1,0.2,1.6,1.0
-17.7,-0.0,-8.4,-6.5,1.5,2.7,2.5,1.3,0.0,0.5,1.0
-0.0,0.9,0.7,-5.1,7.0,-1.2,0.7,0.3,0.2,0.2,1.0
-22.4,-6.3,-1.0,-9.6,1.5,9.5,1.5,0.1,0.0,3.5,1.0
-3.2,0.0,0.0,-7.9,-4.0,-6.6,1.4,1.3,0.0,0.2,1.0
0.1,4.3,6.1,-9.1,2.3,2.1,0.5,0.3,0.8,0.2,1.0
-0.0,-0.1,0.1,-9.6,8.0,-6.2,8.9,1.2,0.0,0.1,1.0
1.4,53.6,1.4,-1.4,3.5,-4.6,14.3,20.5,44.2,0.0,1.0
-0.1,-0.1,2.4,-11.0,-4.2,-0.1,4.2,3.0,0.0,0.0,1.0
-0.0,0.1,0.3,-8.8,4.7,5.9,1.0,3.0,0.1,0.0,1.0
-1.5,-0.8,-1.3,-7.6,10.4,6.4,1.3,2.6,0.0,0.1,1.0
0.4,17.1,1.7,-3.9,5.3,-0.9,5.5,5.7,4.8,0.0,1.0
0.0,0.2,5.2,-6.6,5.1,-4.9,0.7,0.3,0.1,0.1,1.0
-0.1,-0.5,2.5,-8.2,7.4,6.9,9.0,0.7,0.0,0.1,1.0
-0.0,0.0,10.2,-6.0,6.4,-1.9,1.2,0.1,0.0,0.4,1.0
0.3,8.3,1.6,-6.8,4.3,-5.2,1.2,2.2,1.7,0.0,1.0
-0.1,4.9,5.6,-3.3,-1.9,1.3,1.7,0.2,1.0,0.2,1.0
0.0,-0.0,3.1,-7.5,8.3,0.5,23.2,0.9,0.0,0.0,1.0
0.0,10.1,1.4,-3.9,4.5,-0.6,1.5,0.3,2.2,0.2,1.0
-28.2,-12.9,-0.1,-7.6,2.8,-0.3,58.7,0.0,0.0,4.4,1.0
-2.4,-1.2,-0.0,-8.6,8.0,-3.3,3.9,0.2,0.0,0.5,0.0
0.0,0.0,0.1,-8.7,9.1,2.0,3.8,1.3,0.1,0.1,0.0
0.1,0.0,0.0,-11.9,8.3,-3.5,1.4,3.3,0.1,0.0,0.0
-0.1,-0.3,0.1,13.3,7.5,-4.6,4.1,2.2,0.0,0.1,0.0
-7.8,0.1,3.7,-4.1,-9.6,-8.9,2.4,0.2,0.1,0.8,1.0
-11.6,0.0,-3.7,0.1,6.3,-2.1,2.5,0.8,0.1,0.3,1.0
0.0,0.3,0.0,-7.7,8.7,1.7,2.6,1.0,0.1,0.1,1.0
-0.5,0.5,0.0,-4.5,5.8,1.0,5.5,0.8,0.2,0.1,1.0
0.8,4.8,17.1,-8.2,4.5,-9.2,4.3,0.5,0.9,0.0,1.0
1.5,15.3,12.3,-1.5,4.3,3.2,1.9,5.3,4.0,0.0,1.0
-8.3,4.1,-0.2,2.0,-2.4,3.9,3.4,0.7,0.8,0.3,1.0
0.0,-0.4,0.5,-10.5,8.5,3.9,1.1,1.8,0.0,0.0,1.0
0.0,2.6,7.1,-7.3,4.7,-5.4,3.8,0.1,0.5,0.3,1.0
0.1,1.6,3.6,-6.0,5.4,-6.5,2.2,5.5,0.3,0.0,1.0
-4.2,0.0,-0.2,-8.9,-2.0,6.6,2.5,2.1,0.1,0.2,1.0
-1.4,-0.6,-0.0,-8.0,6.3,-2.3,5.5,3.9,0.0,0.0,1.0
-6.0,-0.0,1.0,-5.4,-5.7,4.5,2.2,0.3,0.0,0.4,1.0
-0.0,0.5,0.9,-5.5,7.4,-0.2,0.8,0.8,0.2,0.1,1.0
-4.6,1.0,6.4,5.2,-5.6,-6.0,4.4,0.1,0.3,0.5,1.0
-0.3,-0.0,0.6,-6.5,6.4,6.5,2.5,0.2,0.0,0.4,1.0
-0.1,0.0,1.4,-8.7,3.3,-3.8,1.2,0.4,0.1,0.2,1.0
-0.2,0.1,-8.3,9.5,-8.2,-3.7,6.0,1.2,0.1,4.1,0.0
0.8,2.1,3.4,-5.0,9.1,-2.2,1.7,2.9,0.4,0.0,1.0
-3.5,-3.9,-1.4,-8.6,10.6,5.1,2.9,0.3,0.0,0.5,0.0
-0.3,-0.2,-0.5,10.4,4.4,-2.2,1.1,1.2,0.0,0.4,0.0
-0.0,-0.0,0.3,-8.7,9.6,2.7,2.2,0.5,0.0,0.1,1.0
-8.4,0.0,1.3,-4.2,-6.3,-2.2,5.6,0.1,0.1,1.3,0.0
0.0,1.2,0.0,-5.9,8.1,6.1,10.6,20.4,0.3,0.0,1.0
6.2,29.7,31.8,-6.3,0.2,0.6,0.3,4.4,12.7,0.0,1.0
0.1,0.7,4.6,-5.9,7.2,-8.8,0.1,0.7,0.2,0.1,0.0
-0.6,0.1,0.2,-2.6,3.3,-1.4,2.2,3.1,0.1,0.0,1.0
-0.0,-0.0,1.6,-9.0,6.3,4.8,1.6,0.6,0.0,0.1,1.0
-0.1,-1.4,0.9,-11.8,3.9,4.7,1.5,0.8,0.0,0.1,1.0
0.0,-0.4,-0.0,5.9,5.2,-3.0,3.2,0.2,0.0,1.5,0.0
-6.4,-0.0,-0.0,-9.9,-3.9,10.1,4.3,0.2,0.0,1.4,1.0
0.4,1.0,20.2,-9.6,-2.0,5.4,2.6,1.1,0.3,0.0,0.0
-3.3,-7.2,0.1,-8.3,7.0,-8.3,4.1,0.5,0.0,0.2,1.0
1.7,0.1,7.2,-9.4,9.3,1.8,2.4,1.8,0.1,0.0,1.0
-0.3,0.5,0.2,-4.8,5.8,5.9,2.4,0.4,0.2,0.2,1.0
-0.3,0.0,-0.0,-6.9,7.9,-0.9,3.1,1.1,0.1,0.1,1.0
0.0,0.0,12.4,-10.0,-0.3,-2.3,9.1,0.3,0.1,0.1,1.0
-0.0,-0.0,5.8,-9.2,3.9,-1.9,3.5,0.4,0.0,0.1,1.0
-0.2,3.4,1.2,2.6,1.2,-7.5,2.9,4.1,0.7,0.0,0.0
-0.9,-3.5,2.2,-8.6,5.6,1.5,0.8,0.2,0.0,0.3,1.0
-0.0,0.5,7.9,-3.0,3.1,0.9,5.0,1.4,0.2,0.0,1.0
-3.1,2.2,-0.0,-2.0,3.3,1.0,2.6,0.2,0.5,0.5,1.0
-0.0,-0.0,3.7,-8.5,5.6,1.8,0.5,0.5,0.0,0.1,1.0
-1.6,-0.3,0.0,2.9,-2.4,5.8,5.2,0.6,0.0,0.4,0.0
0.4,0.0,6.1,-7.7,9.5,4.4,8.4,0.8,0.1,0.0,1.0
-0.8,-8.3,3.4,-11.5,4.3,-4.2,3.2,0.1,0.0,0.6,1.0
-5.8,-1.8,0.2,-4.6,6.1,7.6,4.5,0.1,0.0,1.0,1.0
0.1,-0.0,0.8,-10.2,8.6,5.0,0.6,2.3,0.0,0.0,1.0
0.1,0.9,2.8,-8.4,2.3,-2.2,7.0,15.3,0.2,0.0,1.0
0.1,0.0,1.7,-7.4,9.4,-9.8,3.7,1.7,0.1,0.0,1.0
0.0,2.2,0.4,-10.1,-1.6,-0.6,1.7,6.1,0.5,0.0,1.0
-0.0,-0.0,4.6,-5.8,8.6,4.3,6.1,0.2,0.0,0.2,1.0
-0.0,-0.2,0.4,-9.8,7.4,-3.4,10.5,1.0,0.0,0.1,1.0
-0.2,0.1,0.0,-6.3,7.1,-0.4,2.2,1.2,0.1,0.1,1.0
-2.3,0.0,-0.7,-6.4,5.2,3.7,2.7,5.2,0.0,0.1,1.0
-0.2,1.5,0.2,-6.2,0.9,-4.7,1.2,2.2,0.3,0.1,1.0
3.9,2.2,16.2,-8.9,4.7,6.3,0.3,11.0,0.4,0.0,1.0
-0.1,-0.0,21.7,-7.5,-1.5,-7.2,17.8,0.2,0.0,0.2,1.0
-36.1,0.0,-0.5,-6.3,-7.2,-6.2,1.6,0.0,0.1,16.0,1.0
-26.2,-5.9,-0.0,-3.0,-1.6,6.2,1.8,0.6,0.0,0.3,1.0
-0.0,-0.4,0.1,2.1,4.0,-0.7,1.7,0.1,0.0,2.9,0.0
-0.3,0.8,3.8,-3.5,1.5,3.3,3.2,0.3,0.2,0.2,1.0
-0.2,-0.0,0.0,-7.3,7.8,-9.7,3.7,2.3,0.0,0.0,1.0
-0.9,2.5,2.1,-3.0,-5.1,3.6,2.0,0.7,0.5,0.1,1.0
-0.8,-0.0,0.1,-7.5,7.4,-7.8,0.6,0.2,0.0,0.4,0.0
-8.2,0.0,-2.3,-7.7,2.3,5.9,1.0,1.3,0.1,0.3,1.0
-1.2,0.0,0.4,-0.0,1.1,3.8,1.3,8.0,0.1,0.0,1.0
