x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,event
0.6,0.7,-0.0,-3.3,-10.8,9.4,3.2,0.1,3.2,1.3,1.0
-0.0,-0.6,0.0,7.9,-6.4,-0.8,1.4,1.4,1.4,1.4,1.0
-0.0,1.5,0.0,3.3,-3.6,4.3,0.3,0.3,0.3,3.8,1.0
20.1,13.4,0.2,11.0,-10.0,5.3,0.0,0.8,0.0,0.2,1.0
-0.0,0.1,-0.1,1.4,1.1,3.4,1.2,0.4,1.2,5.9,1.0
0.3,-0.0,-0.0,7.4,-11.1,7.0,0.6,0.4,0.6,3.9,1.0
1.3,0.1,0.1,11.0,-9.7,7.0,0.1,0.6,0.1,1.1,1.0
-0.1,0.0,-0.4,-8.1,-4.5,9.0,0.7,0.1,0.7,7.5,1.0
9.4,22.5,5.4,-1.6,-12.4,11.0,0.2,0.0,0.2,1.1,1.0
2.3,3.9,0.0,6.8,-12.1,8.9,0.4,0.1,0.4,6.4,1.0
0.4,2.7,-0.0,-4.3,-9.1,10.0,2.5,0.1,2.5,3.0,1.0
0.0,-0.0,-1.7,5.4,-11.2,5.5,1.9,0.4,1.9,1.9,0.0
2.3,1.5,2.0,10.1,-6.4,-2.1,0.2,1.7,0.2,1.8,1.0
6.4,8.2,-0.1,6.3,-9.5,7.7,0.7,0.2,0.7,3.9,1.0
1.1,2.6,-0.1,3.9,-8.8,7.1,0.1,0.2,0.1,3.5,1.0
-0.4,0.0,-0.3,6.3,5.7,-0.7,1.0,1.0,1.0,2.2,1.0
0.0,0.1,-0.0,7.9,-9.4,5.6,0.2,0.4,0.2,4.3,1.0
0.6,0.2,0.2,6.8,5.8,-3.8,2.3,2.5,2.3,5.2,1.0
-0.1,8.5,-3.6,-5.8,-10.9,11.5,0.0,0.0,0.0,2.3,1.0
0.2,0.0,0.9,6.6,-3.1,0.5,1.1,1.2,1.1,2.5,1.0
0.3,1.0,0.7,2.2,-0.3,3.8,0.7,0.4,0.7,2.0,1.0
-0.1,0.7,-0.0,-2.5,-9.9,9.1,0.4,0.0,0.4,1.5,1.0
-0.0,0.0,0.0,2.8,4.0,-2.2,0.3,0.8,0.3,0.3,1.0
0.5,0.0,1.0,8.5,-6.5,1.1,5.8,1.6,5.8,2.5,1.0
0.1,0.0,6.8,6.5,-6.3,5.6,0.5,0.5,0.5,1.6,1.0
-1.9,-0.8,-2.9,2.7,-1.3,2.7,0.7,0.5,0.7,1.5,1.0
0.5,0.1,18.9,6.4,-5.2,4.6,1.5,0.7,1.5,1.3,1.0
0.0,0.0,0.2,1.7,-2.0,6.7,1.4,0.3,1.4,8.4,1.0
0.2,1.9,-1.6,-4.1,-11.1,10.7,0.2,0.0,0.2,2.0,1.0
4.9,2.1,-0.0,6.9,-3.5,5.2,1.5,0.8,1.5,5.6,1.0
4.2,4.7,-0.1,4.4,-10.9,7.6,0.1,0.2,0.1,5.4,1.0
9.2,9.2,5.3,8.1,-3.5,-0.2,2.5,1.5,2.5,3.7,1.0
0.0,3.8,0.4,-1.3,5.3,0.8,1.3,0.4,1.3,0.5,1.0
0.0,0.0,0.4,12.1,-2.9,-6.6,0.9,6.2,0.9,0.8,1.0
7.4,5.1,4.4,10.7,4.8,-2.6,3.6,4.3,3.6,0.4,1.0
0.0,0.0,-0.5,9.6,1.2,-2.9,1.9,2.9,1.9,7.6,1.0
4.5,5.6,1.1,7.7,-7.8,7.2,0.2,0.3,0.2,3.9,1.0
1.0,0.2,5.5,8.0,-10.5,3.8,0.3,0.6,0.3,0.8,1.0
4.4,0.2,-0.1,9.3,-9.5,2.0,0.1,1.2,0.1,45.1,1.0
0.4,0.1,-0.0,7.6,-7.5,2.5,0.7,0.9,0.7,0.5,1.0
0.6,1.2,11.7,7.9,-6.4,1.9,1.3,0.9,1.3,2.9,1.0
12.4,1.5,-2.4,13.2,-2.4,-7.5,0.5,15.0,0.5,4.8,1.0
-0.4,-0.0,-0.3,8.6,5.1,-6.0,1.5,2.9,1.5,7.0,1.0
1.6,0.0,-0.1,8.6,-7.4,4.6,2.1,1.1,2.1,4.1,1.0
0.8,2.8,0.1,2.7,1.1,1.1,5.8,0.7,5.8,2.5,1.0
0.0,0.4,0.3,-3.6,-8.3,7.4,1.0,0.1,1.0,12.8,1.0
3.4,2.5,4.0,11.3,-10.6,4.6,0.2,0.9,0.2,2.7,1.0
0.0,3.6,1.5,3.3,-10.0,6.9,0.4,0.1,0.4,0.9,1.0
-0.0,2.1,-0.4,-2.7,-7.7,8.7,4.0,0.1,4.0,2.6,1.0
4.0,5.0,-0.1,8.6,-3.3,4.3,0.4,0.8,0.4,2.7,1.0
0.2,0.2,-0.1,1.9,-8.3,7.6,0.1,0.1,0.1,2.0,1.0
0.4,0.9,0.0,3.5,-2.4,2.0,9.6,0.7,9.6,0.7,1.0
-5.8,-3.1,6.9,6.6,-2.2,-5.1,1.7,1.7,1.7,0.7,1.0
-0.0,-2.8,0.0,8.7,4.1,-6.3,11.2,7.7,11.2,3.2,1.0
1.1,1.6,2.7,9.9,-6.4,5.7,0.2,0.7,0.2,6.3,1.0
0.0,0.3,-0.0,1.6,-8.8,7.0,3.7,0.2,3.7,1.2,1.0
-1.2,-0.1,0.0,-5.8,-8.5,8.6,6.0,0.1,6.0,4.5,1.0
0.3,2.2,-3.3,1.9,-4.6,7.5,0.7,0.2,0.7,0.6,1.0
3.2,5.0,-1.6,3.7,-3.9,5.0,0.6,0.4,0.6,0.6,1.0
6.8,10.2,-0.0,8.0,-5.0,3.0,1.5,0.9,1.5,11.5,1.0
3.1,2.8,-1.9,9.2,-8.3,1.4,0.5,1.1,0.5,2.1,1.0
3.8,10.9,1.6,1.5,-8.7,8.3,0.4,0.1,0.4,4.3,1.0
0.0,-0.0,-0.5,6.6,-3.1,3.2,7.8,1.2,7.8,3.1,1.0
0.8,0.0,0.0,8.6,-10.4,4.8,2.3,0.8,2.3,35.9,1.0
0.6,0.3,-0.0,9.3,-7.1,4.8,0.1,0.7,0.1,4.4,1.0
-1.0,0.0,0.3,-2.6,-6.8,6.5,0.3,0.1,0.3,4.2,1.0
1.3,0.2,0.0,11.9,4.8,-7.0,1.2,10.2,1.2,7.3,1.0
0.8,0.0,-1.6,11.3,-3.4,-6.3,0.4,5.6,0.4,1.9,1.0
22.5,3.1,-1.8,12.7,-9.6,-3.4,0.0,4.0,0.0,0.6,1.0
0.0,-0.0,-0.4,5.4,-4.3,5.6,3.1,0.6,3.1,0.8,1.0
2.7,1.2,-0.0,10.4,-6.6,3.4,0.5,1.3,0.5,3.7,1.0
1.5,0.9,-1.4,10.2,-3.5,-6.0,1.1,4.0,1.1,0.5,1.0
-1.2,-0.1,0.3,6.6,-4.7,4.6,0.1,0.4,0.1,4.9,1.0
-0.7,0.0,0.1,3.6,7.6,-2.5,10.3,1.2,10.3,1.5,1.0
-0.1,-0.6,-7.3,9.3,4.9,-5.8,2.9,4.8,2.9,2.3,1.0
0.1,0.0,-0.5,5.1,6.8,4.5,7.7,1.0,7.7,0.5,1.0
5.0,8.6,2.0,9.5,-7.0,3.2,0.1,0.8,0.1,4.1,1.0
3.1,2.1,-0.7,7.0,2.7,-0.2,1.1,1.5,1.1,0.9,1.0
5.6,29.1,0.1,4.2,-7.3,8.4,2.1,0.1,2.1,3.2,1.0
0.0,2.5,0.0,6.3,-7.2,5.4,0.3,0.3,0.3,21.6,1.0
0.1,0.1,0.2,6.5,-7.2,6.4,0.3,0.4,0.3,12.6,1.0
0.0,-10.0,0.0,0.2,-8.4,9.5,28.3,0.3,28.3,1.0,0.0
0.0,-0.0,4.1,2.9,-4.7,1.0,5.7,0.8,5.7,3.2,1.0
0.9,0.0,-1.2,0.4,-2.9,7.3,0.5,0.3,0.5,3.1,1.0
0.4,-0.1,-7.2,10.3,-7.1,1.0,0.3,2.1,0.3,1.0,1.0
0.1,0.1,-1.0,5.4,-7.5,8.5,0.3,0.2,0.3,0.6,1.0
-0.0,0.1,-0.1,3.6,4.5,-0.7,0.6,0.8,0.6,2.8,1.0
0.1,0.6,-0.4,4.9,-10.5,8.4,1.7,0.2,1.7,0.3,1.0
0.7,0.8,1.2,5.6,2.0,1.8,0.2,0.8,0.2,2.8,1.0
5.0,10.9,-0.1,9.6,-8.6,1.8,0.5,0.9,0.5,6.4,1.0
7.2,7.7,-1.3,5.7,7.3,-3.7,7.4,2.4,7.4,2.7,1.0
0.0,0.0,-0.1,-5.2,-4.3,7.7,0.4,0.1,0.4,0.5,1.0
-0.0,0.4,-0.0,2.5,-4.4,5.1,3.5,0.3,3.5,0.6,1.0
36.8,7.6,-0.1,13.5,-4.4,-0.4,0.1,5.7,0.1,0.8,1.0
3.5,4.5,-0.8,4.1,-4.2,7.3,0.3,0.3,0.3,1.2,1.0
0.2,0.1,0.0,9.4,2.6,-3.5,0.4,2.4,0.4,2.5,1.0
2.1,8.2,0.4,7.7,-0.2,-3.1,0.5,1.3,0.5,0.7,1.0
-2.8,-0.0,0.0,-1.8,-6.7,7.4,3.6,0.1,3.6,0.9,1.0
-0.0,0.0,-0.0,5.8,-2.2,2.9,1.7,0.7,1.7,0.3,1.0
0.0,4.6,-0.0,-7.1,-11.0,10.6,0.4,0.0,0.4,0.9,1.0
6.4,1.4,0.1,8.4,-6.7,2.5,1.1,1.3,1.1,1.1,1.0
2.8,11.5,0.2,8.3,-2.4,1.5,0.2,0.8,0.2,0.8,1.0
0.0,5.1,0.9,-0.2,-3.9,3.0,0.3,0.2,0.3,0.7,1.0
0.1,0.1,-2.0,8.2,-8.6,2.6,0.3,0.7,0.3,0.3,1.0
3.3,1.2,-0.1,5.9,-5.8,3.9,0.9,0.7,0.9,5.2,1.0
1.6,0.1,-0.6,10.9,-11.9,0.9,0.8,1.6,0.8,1.6,1.0
0.1,2.5,0.3,0.0,-10.6,9.9,0.7,0.1,0.7,16.5,1.0
0.0,2.2,0.3,6.8,-1.7,-2.8,1.0,1.0,1.0,0.5,1.0
0.4,0.2,-9.6,9.6,3.1,-4.8,3.8,4.1,3.8,0.7,1.0
0.0,0.9,0.9,1.1,-7.2,5.8,0.2,0.2,0.2,1.0,1.0
6.0,6.6,3.6,9.1,-1.1,1.6,0.2,1.2,0.2,0.3,1.0
1.5,12.7,-0.2,2.9,-9.0,9.8,0.1,0.1,0.1,0.8,1.0
5.5,2.1,0.2,10.4,-2.0,1.6,1.0,2.2,1.0,9.4,1.0
-0.1,-1.0,3.7,-2.9,-7.3,7.6,1.4,0.2,1.4,0.9,1.0
-0.2,0.0,-5.1,2.2,-4.7,5.1,6.6,0.4,6.6,1.0,1.0
-3.4,-0.6,8.8,5.3,-6.0,-2.8,1.3,0.8,1.3,2.8,1.0
9.8,1.7,-5.8,11.9,1.7,-6.9,9.7,13.7,9.7,2.5,1.0
0.3,1.6,0.8,-2.1,-5.7,8.6,0.6,0.1,0.6,2.9,1.0
0.4,1.0,0.5,11.5,0.3,-4.8,0.0,3.0,0.0,1.3,1.0
18.6,6.1,0.1,10.6,-7.8,3.3,0.1,1.4,0.1,3.2,1.0
0.7,0.4,3.0,12.8,-1.2,-6.5,2.5,9.3,2.5,0.8,1.0
0.2,0.6,3.2,8.7,-6.7,-0.6,0.5,1.1,0.5,1.6,1.0
4.0,5.5,1.8,1.4,-6.9,9.5,0.2,0.1,0.2,10.9,1.0
-0.3,-0.2,20.6,7.2,5.3,-2.6,1.3,1.8,1.3,3.4,1.0
-0.0,0.1,-0.8,7.6,2.9,-1.6,0.2,1.0,0.2,0.7,1.0
47.1,56.8,-0.0,9.2,4.5,4.4,0.8,1.3,0.8,0.6,1.0
0.1,0.1,0.3,11.4,-1.0,-4.5,0.2,3.5,0.2,0.3,1.0
0.0,0.5,6.8,6.8,-3.6,-4.7,0.2,1.2,0.2,6.0,1.0
-0.1,0.1,-1.4,2.0,-10.2,7.7,0.1,0.1,0.1,0.7,1.0
-0.1,-0.2,4.4,3.9,-7.0,6.7,0.3,0.3,0.3,1.8,1.0
1.1,2.0,-0.0,6.8,-6.7,5.3,0.1,0.4,0.1,0.4,1.0
-0.1,0.1,-0.9,4.9,7.5,-1.7,2.5,1.1,2.5,0.7,1.0
0.1,6.8,-0.0,-3.9,-7.9,10.1,3.0,0.0,3.0,1.4,1.0
0.0,-0.0,0.3,12.2,-2.6,-4.4,1.4,5.3,1.4,1.4,1.0
2.7,3.0,-0.2,5.1,-7.0,8.0,0.2,0.2,0.2,7.3,1.0
0.5,1.1,1.9,7.9,-7.2,-1.4,6.7,1.3,6.7,1.8,1.0
26.0,10.4,0.2,13.7,-9.2,3.0,0.1,2.8,0.1,0.3,1.0
3.8,2.0,1.7,7.3,-8.8,7.8,0.6,0.3,0.6,1.0,1.0
-0.0,-0.1,-0.1,8.0,1.8,-5.4,2.4,3.0,2.4,1.0,1.0
11.4,3.1,-0.1,8.3,-11.2,7.5,1.9,0.5,1.9,2.6,1.0
0.0,-0.6,7.0,6.4,-6.4,5.3,6.5,0.9,6.5,2.7,1.0
-0.0,0.0,-0.0,5.6,-7.5,6.5,0.3,0.2,0.3,1.7,1.0
2.0,5.9,0.3,6.6,-12.0,7.5,0.6,0.2,0.6,3.1,1.0
0.4,0.0,0.1,7.7,2.3,-0.1,2.2,1.9,2.2,4.1,1.0
-0.3,1.1,1.9,-5.8,4.1,8.4,0.6,0.1,0.6,0.9,1.0
0.1,-0.2,1.3,11.3,-5.1,-6.2,0.0,4.8,0.0,1.6,1.0
0.2,0.1,8.7,9.0,-5.3,4.8,1.3,0.9,1.3,3.3,1.0
-0.0,-0.1,-0.8,5.1,-1.4,-2.2,32.6,1.7,32.6,1.5,1.0
0.3,0.1,0.6,7.4,-6.2,3.6,3.0,0.9,3.0,2.2,1.0
-0.1,1.3,0.0,3.9,-2.5,6.2,0.1,0.2,0.1,1.7,1.0
0.2,0.0,0.0,5.1,-9.4,7.8,0.7,0.3,0.7,1.8,1.0
-0.0,0.0,-0.0,8.1,2.1,-3.2,0.8,1.6,0.8,2.3,1.0
0.0,0.1,-0.8,7.1,-3.8,4.5,4.2,0.8,4.2,8.2,1.0
-0.0,-0.5,-0.2,6.2,-6.1,-1.6,1.6,1.2,1.6,3.2,1.0
1.3,2.1,-0.1,6.1,-0.4,2.1,1.0,0.9,1.0,1.8,1.0
12.9,6.8,0.0,10.0,-11.5,8.2,0.1,0.4,0.1,18.2,1.0
-0.0,-0.2,-0.5,1.9,-7.9,5.5,0.6,0.3,0.6,0.9,1.0
9.6,2.8,-0.3,10.4,-3.9,-2.4,1.2,3.2,1.2,1.7,1.0
2.1,2.3,-0.0,5.0,-3.9,5.3,1.3,0.5,1.3,2.7,1.0
13.6,3.5,0.0,10.7,-8.3,4.1,0.0,1.1,0.0,7.8,1.0
13.6,0.5,-0.0,14.4,-5.5,-7.2,3.4,25.3,3.4,2.7,1.0
0.1,0.0,4.4,5.8,5.1,-3.9,80.7,3.0,80.7,1.6,1.0
5.8,0.3,0.0,11.1,-7.5,-4.5,0.5,4.1,0.5,1.3,1.0
0.0,0.9,0.2,11.6,1.4,-5.3,0.7,4.0,0.7,0.6,1.0
-0.0,0.8,-0.2,1.8,-7.2,7.7,0.3,0.1,0.3,4.4,1.0
0.1,0.0,-0.6,8.1,-4.8,0.7,2.6,1.4,2.6,5.3,1.0
4.9,9.9,0.2,8.9,-1.2,3.8,0.7,0.9,0.7,5.2,1.0
1.0,1.6,0.3,7.6,-6.9,8.1,0.5,0.3,0.5,2.6,1.0
0.0,-0.0,-0.1,-3.0,-4.3,6.3,2.0,0.2,2.0,1.5,0.0
-0.0,1.2,0.1,4.2,3.0,-1.9,0.4,0.6,0.4,1.6,1.0
0.3,6.0,-0.0,7.2,-9.4,6.9,0.5,0.2,0.5,3.8,1.0
4.8,2.9,1.5,5.9,-10.0,5.8,4.4,0.5,4.4,1.5,1.0
-0.0,0.0,-0.3,5.9,1.3,-0.9,1.7,1.1,1.7,4.0,1.0
-0.0,0.0,0.0,1.5,-3.2,7.4,0.2,0.2,0.2,4.1,1.0
-1.1,0.0,-1.6,1.9,-8.2,8.7,1.0,0.1,1.0,1.2,1.0
-0.3,-3.8,0.1,8.0,-5.9,1.0,7.3,1.8,7.3,13.8,1.0
12.9,3.1,-0.0,10.1,-11.2,4.6,0.3,0.9,0.3,2.2,1.0
0.2,0.3,3.6,9.4,2.8,0.4,0.3,1.6,0.3,1.0,1.0
0.2,0.1,0.2,9.0,4.0,-3.8,1.4,2.9,1.4,1.0,1.0
2.2,0.9,-0.0,5.1,-10.2,7.5,0.4,0.2,0.4,4.6,1.0
1.0,-0.0,8.3,9.2,-5.9,5.3,0.7,1.1,0.7,6.2,1.0
-0.0,-1.0,-1.6,5.6,-4.7,5.2,3.6,0.8,3.6,2.0,1.0
10.4,3.3,-0.0,9.0,-3.9,-3.6,81.3,4.3,81.3,6.9,1.0
0.7,1.1,-0.0,6.5,-3.5,9.5,2.8,0.3,2.8,4.6,1.0
-0.4,0.0,-2.3,-4.6,-5.9,7.5,1.6,0.1,1.6,1.1,1.0
0.1,-0.0,21.9,4.4,-8.3,7.6,6.7,0.4,6.7,1.4,1.0
-0.6,-0.1,-1.0,5.2,-7.1,1.2,0.1,0.4,0.1,1.3,1.0
23.8,26.8,-0.0,12.8,-8.1,1.6,0.0,1.5,0.0,2.2,1.0
9.6,1.8,-1.4,11.0,-10.7,6.6,0.0,0.7,0.0,5.7,1.0
-5.5,-0.4,-0.0,-7.1,0.3,9.9,4.5,0.1,4.5,0.7,1.0
0.0,-0.0,17.1,8.8,-0.9,-5.6,1.0,3.0,1.0,5.4,1.0
3.4,13.9,-0.9,8.4,-4.7,4.6,0.5,0.6,0.5,2.0,1.0
0.0,0.3,2.4,4.5,-8.2,6.4,2.2,0.3,2.2,7.9,1.0
0.9,0.7,0.1,10.5,-4.8,-3.1,0.7,2.5,0.7,0.3,1.0
-1.1,-0.0,2.0,1.5,-8.7,8.3,0.1,0.1,0.1,8.0,1.0
1.7,1.1,-0.3,11.5,-2.5,-3.6,1.0,3.9,1.0,5.5,1.0
0.2,0.0,-0.3,7.6,3.7,-6.1,0.9,3.4,0.9,1.6,1.0
-0.0,1.0,0.0,7.9,-3.0,4.8,0.5,0.5,0.5,7.4,1.0
-0.0,0.5,-1.9,-3.8,-10.6,9.5,0.3,0.0,0.3,1.3,1.0
0.2,0.1,-0.0,4.4,0.9,3.2,1.1,0.8,1.1,0.4,1.0
0.1,-0.0,-0.2,5.1,-8.0,5.8,0.1,0.4,0.1,2.7,1.0
1.5,0.5,-0.0,8.0,1.2,-2.4,0.2,1.7,0.2,1.4,1.0
-0.1,-0.3,-5.7,8.7,-4.7,-2.4,0.5,1.6,0.5,4.0,1.0
-0.7,0.3,-14.8,1.5,-6.1,7.3,0.4,0.1,0.4,2.0,1.0
5.4,5.3,-0.8,9.4,-11.9,9.3,0.1,0.2,0.1,1.0,1.0
1.5,4.6,0.2,6.9,-6.9,2.3,0.7,0.6,0.7,1.8,1.0
0.3,1.0,0.0,9.2,-5.9,-3.6,0.6,1.7,0.6,4.1,1.0
5.4,4.7,-0.8,7.5,-2.6,0.8,1.0,1.2,1.0,0.5,1.0
0.0,0.0,-0.8,7.4,-7.2,1.1,1.2,0.9,1.2,0.1,1.0
0.1,0.6,2.2,7.1,-3.1,4.0,0.2,0.6,0.2,2.7,1.0
3.3,0.1,0.0,11.0,-7.7,-2.1,1.4,3.2,1.4,2.2,1.0
1.6,-0.0,-1.0,10.3,-10.6,5.7,0.2,0.9,0.2,3.9,1.0
0.0,-0.0,-0.7,6.4,-7.3,5.8,0.6,0.5,0.6,1.2,1.0
-0.1,-2.1,-0.1,7.9,-10.3,5.7,0.0,0.4,0.0,2.1,1.0
-0.1,-0.0,0.8,4.2,-10.9,8.9,0.3,0.1,0.3,0.9,1.0
0.0,0.0,0.8,8.6,-8.2,2.9,2.5,1.0,2.5,2.4,1.0
3.1,1.1,-2.5,8.1,0.4,1.7,1.7,1.6,1.7,2.1,1.0
0.9,0.3,0.0,5.8,-10.6,9.4,0.0,0.1,0.0,0.8,1.0
-0.0,-0.2,-0.1,11.3,6.9,-4.0,1.5,5.6,1.5,16.4,1.0
0.2,0.9,5.6,6.7,2.6,1.3,0.4,0.9,0.4,1.0,1.0
0.1,0.3,-9.3,-3.1,-7.0,9.3,1.4,0.1,1.4,0.4,1.0
-0.6,-1.7,3.3,6.2,-7.4,5.9,2.5,0.5,2.5,0.5,1.0
0.0,0.2,-0.0,2.8,-6.3,9.5,0.8,0.1,0.8,5.6,1.0
0.0,1.1,0.1,-4.8,-8.7,9.2,1.5,0.1,1.5,3.0,1.0
0.0,0.0,0.0,5.5,6.1,-3.9,2.2,1.8,2.2,6.1,1.0
0.0,0.5,-0.4,3.1,-7.0,2.8,0.9,0.4,0.9,0.3,1.0
-0.0,-0.0,47.9,8.2,-5.2,4.0,0.2,0.7,0.2,1.5,1.0
3.1,1.1,-0.2,7.2,2.9,-3.0,0.8,2.0,0.8,3.2,1.0
0.1,0.1,-0.0,-0.0,-5.8,4.8,1.5,0.3,1.5,2.3,1.0
2.0,2.0,-0.0,10.7,-3.7,-2.0,0.6,2.3,0.6,0.4,1.0
0.0,0.1,1.1,8.0,-9.1,5.6,0.9,0.5,0.9,5.9,1.0
-1.9,-1.3,0.1,8.1,1.3,-0.4,1.4,1.4,1.4,1.8,1.0
-0.0,-0.0,-0.0,-3.4,3.8,3.7,31.8,0.5,31.8,3.0,1.0
0.0,0.0,6.5,2.4,-8.4,6.5,16.9,0.3,16.9,3.6,1.0
0.0,1.3,-0.0,3.7,-7.6,4.8,0.3,0.2,0.3,1.0,1.0
16.1,21.9,3.3,9.6,-11.9,9.6,0.0,0.1,0.0,2.6,1.0
12.4,0.0,0.1,12.1,-10.5,-0.0,1.8,4.4,1.8,2.7,1.0
0.0,0.1,0.6,-2.6,-6.4,6.6,2.7,0.2,2.7,1.4,1.0
0.0,6.0,-0.2,5.3,0.9,3.5,1.0,0.4,1.0,3.0,1.0
0.1,-0.2,0.0,11.8,-13.1,4.8,0.2,1.0,0.2,1.2,1.0
0.0,3.1,4.3,-0.9,-5.6,10.3,1.1,0.1,1.1,1.2,1.0
2.1,16.4,-0.8,3.2,-8.6,8.5,1.1,0.1,1.1,1.9,1.0
0.1,0.2,0.0,6.4,-8.1,5.1,0.3,0.4,0.3,0.7,1.0
3.1,0.1,0.4,11.1,-2.2,-3.9,0.4,4.5,0.4,0.4,1.0
0.3,0.0,-21.1,3.8,-1.9,7.8,0.5,0.3,0.5,4.3,1.0
5.9,3.1,-0.4,9.3,-7.5,6.2,0.0,0.5,0.0,2.9,1.0
1.9,1.1,-3.0,10.0,5.8,-5.4,8.6,6.0,8.6,2.1,1.0
-3.5,-11.1,22.4,7.4,-3.0,-5.9,0.3,2.5,0.3,6.2,1.0
0.7,3.8,-0.1,-2.2,-8.1,10.2,0.4,0.1,0.4,1.0,1.0
18.6,7.8,-0.0,11.5,-10.3,2.6,0.0,1.1,0.0,2.0,1.0
-2.2,-4.8,0.0,5.8,-5.3,-4.4,8.7,1.8,8.7,1.3,1.0
7.6,4.1,-1.4,13.0,-1.5,-7.8,0.5,12.0,0.5,1.4,1.0
0.3,0.1,-0.7,1.0,2.7,0.1,0.3,0.7,0.3,2.6,1.0
-1.0,0.1,1.0,1.7,-2.1,3.7,2.5,0.3,2.5,1.0,1.0
9.8,13.8,-2.1,7.4,-4.6,5.9,1.9,0.6,1.9,1.5,1.0
-0.1,0.2,0.4,-1.4,2.2,6.6,2.9,0.2,2.9,1.0,1.0
1.3,2.1,0.6,6.1,-8.0,6.7,0.1,0.3,0.1,4.2,1.0
-0.3,0.2,-1.3,-6.7,7.4,1.8,0.4,0.2,0.4,0.4,1.0
3.0,0.7,-5.5,12.6,-5.8,-6.5,0.1,5.9,0.1,1.9,1.0
-0.0,0.4,-5.8,4.9,-3.2,4.3,3.5,0.5,3.5,2.7,1.0
-0.1,-2.7,-0.1,9.2,2.2,-6.3,1.2,5.1,1.2,0.6,1.0
0.1,0.6,0.3,2.9,-5.3,3.5,0.4,0.4,0.4,4.7,1.0
7.1,12.0,-0.0,4.4,-6.9,9.0,1.1,0.2,1.1,2.1,1.0
0.1,-0.1,0.2,10.0,-7.5,-1.9,0.4,2.1,0.4,1.1,1.0
-0.8,0.1,-0.3,-8.3,-4.4,10.6,3.8,0.0,3.8,4.5,1.0
0.0,-0.0,-0.5,7.0,2.3,-1.6,3.1,2.0,3.1,0.9,0.0
-1.9,-0.8,3.8,1.1,-1.3,4.1,4.0,0.4,4.0,0.5,1.0
