x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,event
-0.0,0.0,0.2,2.0,-6.5,4.1,0.2,3.4,1.4,4.5,1.0
-0.3,-1.1,-0.6,-5.7,1.8,-5.4,0.0,3.0,1.8,3.5,1.0
7.0,3.5,6.8,1.4,-14.7,8.6,1.0,0.6,1.6,4.7,1.0
0.3,4.3,0.8,-7.1,-13.1,5.7,1.5,5.7,1.8,1.3,1.0
0.3,5.6,15.5,5.3,-11.5,9.8,0.2,0.2,6.8,3.1,1.0
1.1,-0.0,0.1,6.9,-11.3,3.4,0.1,2.4,1.7,3.1,1.0
14.5,0.0,1.7,6.8,-15.6,6.6,1.7,6.4,0.9,0.9,1.0
-0.9,12.8,0.0,-4.5,-6.3,0.6,0.3,1.0,1.5,0.8,1.0
2.8,-1.6,0.0,-5.1,-11.5,2.4,0.1,5.3,1.9,0.5,1.0
6.1,0.4,0.8,3.1,-14.8,5.8,0.7,4.7,2.1,5.5,1.0
0.1,-0.0,0.0,6.7,-7.7,0.0,0.0,0.9,1.2,0.7,1.0
0.9,1.1,2.5,-8.4,-13.0,7.2,1.9,5.3,1.3,2.6,1.0
0.8,2.4,2.9,2.6,-13.1,7.4,1.3,3.2,1.8,5.1,1.0
-0.0,0.1,0.0,-4.4,-8.5,2.2,0.0,2.9,4.2,0.2,1.0
1.4,-0.2,1.2,0.5,-10.8,6.2,0.1,2.2,2.4,1.3,1.0
12.3,0.0,5.2,1.1,-15.9,8.2,2.3,20.2,2.5,4.4,1.0
2.0,0.5,34.8,0.8,-13.9,11.1,4.7,5.6,2.5,0.8,1.0
-0.1,0.2,0.0,-2.7,-1.0,1.4,0.0,0.2,1.8,5.9,1.0
0.5,0.0,0.0,0.0,-8.8,0.6,0.0,0.5,0.9,3.6,1.0
0.0,-0.0,-1.1,0.7,-5.0,-6.1,0.0,0.5,0.4,1.9,1.0
1.0,3.1,-0.0,-2.7,-12.2,-0.1,0.8,1.3,0.4,0.9,1.0
1.4,0.0,0.6,-5.5,-12.0,5.3,0.3,2.6,1.4,0.4,1.0
1.6,1.7,1.2,-1.2,-13.0,6.2,0.8,1.7,1.2,7.1,1.0
0.0,3.8,1.6,0.4,-11.4,6.5,3.0,6.0,0.8,2.1,1.0
3.2,0.8,-0.0,-6.9,-13.8,-1.9,1.2,6.4,0.7,5.7,1.0
0.6,2.0,-0.0,1.1,-11.6,-2.2,0.2,1.2,1.3,4.4,1.0
2.4,3.9,0.4,-6.5,-13.4,4.8,1.2,1.2,0.8,1.2,1.0
3.9,-0.0,4.0,6.0,-14.0,7.8,0.5,11.8,3.6,3.0,1.0
1.2,31.1,1.6,-1.9,-14.3,6.6,6.4,0.9,0.8,4.4,1.0
0.0,1.3,0.2,4.6,-8.8,4.3,0.2,0.8,1.4,1.4,1.0
-0.0,0.2,0.1,0.5,-6.2,3.6,0.0,0.5,2.7,9.1,1.0
0.0,2.8,1.1,7.7,-11.8,6.1,1.9,7.0,1.1,4.4,1.0
3.6,-0.0,3.3,-9.0,-12.4,7.5,0.2,1.6,2.3,2.9,1.0
5.0,3.7,-0.4,-2.6,-15.2,-4.9,0.4,5.3,3.0,0.5,1.0
-0.6,0.0,-0.0,-5.6,-1.9,-0.0,0.0,1.9,3.5,5.6,1.0
-0.0,9.2,0.9,4.1,-9.0,5.8,0.1,0.3,3.5,8.1,1.0
0.3,0.0,-0.0,4.2,-10.9,-2.3,0.1,3.5,2.1,4.2,1.0
0.0,-0.1,0.0,-4.8,-5.8,0.5,0.0,1.6,3.1,1.1,1.0
-0.3,1.7,0.0,-3.7,-6.2,1.8,0.2,2.5,1.3,1.1,1.0
0.6,-0.2,0.0,-5.7,-9.2,2.8,0.0,1.3,2.8,1.4,1.0
0.0,7.0,1.2,-1.1,-11.5,6.2,0.4,1.2,3.5,0.7,1.0
0.9,0.4,4.6,5.3,-11.8,8.0,0.2,0.9,3.5,4.7,1.0
1.9,3.6,21.5,0.4,-14.6,10.4,6.9,5.6,2.8,1.5,1.0
-0.0,2.7,0.0,-2.5,-9.9,2.8,0.4,3.4,1.5,0.7,1.0
0.1,0.5,-0.1,4.9,-10.1,-3.2,0.4,2.9,0.6,4.1,1.0
-0.0,-2.6,-0.0,-5.6,-3.9,-0.4,0.0,6.2,2.9,0.8,1.0
0.1,0.1,-0.0,-0.8,-9.6,-0.0,0.1,1.8,1.5,3.7,1.0
0.3,7.1,0.0,6.8,-12.3,0.2,0.5,1.4,1.8,4.6,1.0
-0.0,0.0,-1.3,-4.3,-6.9,-6.4,0.0,2.5,3.2,1.0,1.0
0.8,-0.1,1.9,-1.9,-9.9,6.8,0.0,0.9,3.7,3.4,1.0
-2.9,0.2,0.6,3.4,3.6,5.4,0.0,0.9,2.1,1.2,1.0
0.1,-0.2,5.1,4.8,-7.1,8.2,0.0,0.4,5.2,2.2,1.0
-0.0,-0.1,3.8,5.9,-5.0,7.8,0.0,0.6,9.6,2.2,1.0
0.0,4.4,0.8,5.7,-8.7,5.7,0.0,0.1,3.1,0.8,1.0
5.7,0.7,16.9,6.7,-14.1,10.0,0.2,0.4,8.5,0.9,1.0
0.5,0.1,0.0,2.7,-10.9,0.5,0.0,1.1,3.6,1.3,1.0
1.5,0.3,1.9,5.0,-12.5,6.8,0.1,1.2,5.2,0.5,1.0
0.0,11.6,0.1,0.3,-12.5,3.2,9.2,10.5,0.5,3.0,1.0
1.6,0.5,2.0,-2.2,-10.3,6.9,0.0,0.1,2.5,1.7,1.0
2.6,2.3,4.6,5.4,-13.4,8.0,0.8,0.9,1.7,11.0,1.0
0.2,0.1,0.0,-6.6,-7.6,2.0,0.0,0.2,1.6,0.7,1.0
-0.0,0.0,-1.0,-1.7,-6.8,-6.0,0.1,2.6,0.9,1.5,1.0
1.4,13.7,6.9,6.2,-14.0,8.6,5.6,1.3,1.2,0.6,1.0
1.0,-0.0,0.8,-0.8,-10.6,5.6,0.1,0.9,2.9,35.6,1.0
18.2,2.2,-0.1,0.4,-16.4,-3.0,1.5,4.2,0.9,1.6,1.0
0.0,-0.1,0.0,-4.2,-6.7,0.8,0.0,1.2,2.7,3.7,1.0
0.9,0.5,-1.9,-2.8,-13.2,-6.8,1.3,30.5,0.5,2.4,1.0
3.1,0.8,-0.0,2.0,-14.2,-2.9,0.6,8.8,1.1,2.3,1.0
4.0,0.6,0.1,-5.4,-14.9,3.7,2.5,19.0,1.3,0.2,1.0
-0.2,-0.6,-0.0,-0.6,1.1,-0.9,0.0,1.4,3.8,1.0,1.0
-0.2,-2.6,-4.4,-4.2,2.5,-8.0,0.0,3.0,2.7,0.5,1.0
0.6,0.9,0.0,-3.7,-11.1,1.9,0.8,1.5,0.5,4.9,1.0
-0.5,-0.0,-0.1,-1.6,1.6,-3.8,0.0,1.8,1.0,0.2,1.0
1.2,-0.3,0.0,-4.9,-10.7,0.0,0.1,3.9,1.3,11.5,1.0
1.3,4.3,0.1,-6.7,-14.2,3.3,3.2,10.2,1.1,1.9,1.0
1.4,-0.0,-0.2,0.1,-4.9,-4.4,0.1,0.1,11.3,0.6,0.0
3.2,0.1,-0.0,5.1,-12.8,-1.5,0.1,1.6,2.2,11.5,1.0
0.6,14.6,0.5,-4.1,-12.9,5.1,1.0,0.6,1.2,2.7,1.0
0.1,6.2,6.2,0.1,-11.7,8.4,0.7,1.0,2.7,2.2,1.0
19.5,12.1,13.0,0.3,-17.2,9.6,7.2,1.3,2.3,1.5,1.0
0.3,0.6,0.1,-5.2,-11.1,3.4,0.2,1.6,1.5,2.8,1.0
0.1,0.1,-0.0,3.5,-7.7,-0.3,0.0,0.2,1.5,2.1,1.0
0.7,0.0,29.9,7.9,-11.0,10.9,0.1,0.5,11.3,9.4,1.0
-0.1,0.0,-0.1,3.8,-4.2,-3.4,0.0,1.1,4.0,0.7,1.0
0.1,0.3,0.0,5.8,-11.1,2.6,0.2,3.8,2.1,1.5,1.0
14.9,1.6,1.5,-1.6,-16.5,6.5,0.8,4.0,4.5,3.3,1.0
2.4,0.4,-0.0,8.8,-13.7,-2.7,1.1,11.3,0.7,13.7,1.0
0.2,4.0,1.3,0.5,-11.5,6.3,0.6,1.2,1.5,2.5,1.0
-0.3,0.0,-0.0,2.3,1.6,-1.9,0.0,0.2,4.9,2.1,1.0
0.0,17.0,0.6,6.1,-9.8,5.3,0.6,0.2,1.0,4.0,1.0
2.7,0.4,1.6,-4.5,-14.5,6.6,4.0,22.6,1.1,1.8,1.0
12.2,10.7,2.7,6.4,-16.2,7.3,1.0,0.7,3.6,0.8,1.0
0.8,0.0,-1.6,-7.7,-10.4,-6.5,0.2,3.0,0.3,2.1,1.0
12.5,0.1,1.2,-5.7,-15.0,6.2,0.6,2.0,1.5,4.3,1.0
-0.1,-2.8,-2.4,5.0,0.8,-7.1,0.0,3.3,1.8,1.6,1.0
-1.2,0.1,0.2,3.2,-0.6,4.4,0.0,1.0,3.9,14.7,1.0
0.7,2.8,10.1,-5.9,-12.8,9.2,1.7,1.9,2.1,1.0,1.0
1.7,0.5,0.9,0.4,-12.5,5.8,0.1,1.1,2.9,4.0,1.0
0.3,1.5,9.1,-5.3,-12.3,9.0,3.4,4.9,1.0,1.5,1.0
11.8,-0.0,-1.4,-8.1,-14.2,-6.4,0.1,2.9,0.9,12.7,1.0
-0.0,2.5,0.3,8.0,-7.1,4.5,0.1,0.4,1.9,10.9,1.0
2.9,0.1,1.1,-5.8,-12.5,6.1,0.2,0.9,1.5,11.1,1.0
6.1,0.2,-0.0,-7.2,-13.4,-2.1,0.5,1.5,0.4,2.8,1.0
8.0,0.7,-15.6,4.9,-14.7,-9.9,0.1,4.1,1.4,0.3,1.0
2.1,0.3,0.0,4.5,-13.8,1.5,2.6,20.0,0.8,2.5,1.0
8.2,4.7,9.7,-1.4,-15.4,9.1,2.4,1.2,2.2,4.3,1.0
